transaction_id,user_id,amount,merchant_id,country,payment_method,device_id,is_fraud,risk_score,timestamp
tx_2936,user_68,33.62,merchant_90,AU,wallet,device_2228,0,0.13,2024-08-11 12:24:00
tx_2937,user_505,180.53,merchant_38,FR,card,device_78,0,0.2,2024-03-03 16:48:00
tx_2938,user_710,49.98,merchant_95,FR,card,device_2192,0,0.18,2024-12-07 14:31:00
tx_2939,user_499,80.3,merchant_72,NG,ach,device_326,0,0.22,2024-04-28 11:59:00
tx_2940,user_642,75.93,merchant_86,BR,card,device_343,0,0.33,2024-02-29 23:19:00
tx_2941,user_545,24.21,merchant_81,CA,card,device_484,0,0.17,2024-06-21 12:01:00
tx_2942,user_806,42.48,merchant_93,UK,wallet,device_103,0,0.12,2024-01-16 12:38:00
tx_2943,user_951,59.95,merchant_29,UK,ach,device_1403,0,0.24,2024-12-25 06:52:00
tx_2944,user_126,20.83,merchant_30,FR,card,device_700,0,0.19,2024-09-25 14:15:00
tx_2945,user_242,25.67,merchant_33,IN,wallet,device_881,0,0.15,2024-04-08 15:51:00
tx_2946,user_100,24.22,merchant_80,US,card,device_1030,0,0.13,2024-02-14 16:34:00
tx_2947,user_453,126.75,merchant_56,IN,card,device_1554,0,0.33,2024-01-25 23:22:00
tx_2948,user_248,125.21,merchant_10,AU,wallet,device_2075,0,0.62,2024-03-22 02:13:00
tx_2949,user_649,338.66,merchant_55,BR,card,device_2118,0,0.18,2024-12-16 12:27:00
tx_2950,user_389,20.6,merchant_6,US,card,device_2480,0,0.11,2024-01-27 21:46:00
tx_2951,user_628,137.9,merchant_71,DE,wallet,device_938,0,0.15,2024-01-07 11:30:00
tx_2952,user_557,137.14,merchant_92,US,card,device_392,0,0.61,2024-01-09 04:50:00
tx_2953,user_211,1.85,merchant_72,UK,ach,device_1542,0,0.23,2024-08-15 16:47:00
tx_2954,user_153,0.94,merchant_14,IN,wallet,device_2561,0,0.1,2024-01-09 07:18:00
tx_2955,user_156,115.21,merchant_20,US,card,device_2202,0,0.13,2024-12-28 13:13:00
tx_2956,user_128,157.24,merchant_64,FR,ach,device_2244,0,0.23,2024-01-13 09:36:00
tx_2957,user_444,269.98,merchant_30,FR,wallet,device_2101,0,0.13,2024-07-23 11:41:00
tx_2958,user_127,67.7,merchant_23,AU,wallet,device_1120,0,0.18,2024-10-16 20:00:00
tx_2959,user_453,31.4,merchant_17,BR,ach,device_1570,0,0.52,2024-04-11 20:49:00
tx_2960,user_279,21.99,merchant_39,BR,card,device_330,1,0.16,2024-12-27 06:39:00
tx_2961,user_506,15.89,merchant_68,IN,wallet,device_2870,0,0.35,2024-12-12 23:27:00
tx_2962,user_796,215.91,merchant_94,CA,card,device_273,1,0.42,2024-07-04 10:56:00
tx_2963,user_958,143.08,merchant_51,US,ach,device_2042,0,0.45,2024-03-23 03:43:00
tx_2964,user_753,145.25,merchant_97,CA,ach,device_2213,0,0.38,2024-04-19 23:20:00
tx_2965,user_886,54.71,merchant_39,CA,card,device_1702,0,0.18,2024-04-03 14:50:00
tx_2966,user_769,77.12,merchant_33,AU,card,device_2091,0,0.5,2024-12-14 10:32:00
tx_2967,user_977,95.56,merchant_96,AU,ach,device_257,0,0.54,2024-01-29 16:48:00
tx_2968,user_188,118.95,merchant_62,NG,card,device_1435,0,0.19,2024-08-29 16:37:00
tx_2969,user_262,146.27,merchant_81,IN,wallet,device_45,0,0.11,2024-08-21 10:19:00
tx_2970,user_968,69.74,merchant_44,CA,wallet,device_1394,0,0.1,2024-03-28 18:58:00
tx_2971,user_606,72.86,merchant_90,CA,card,device_2153,0,0.1,2024-04-08 08:14:00
tx_2972,user_522,72.16,merchant_68,BR,card,device_2356,0,0.16,2024-08-23 21:35:00
tx_2973,user_841,103.66,merchant_73,UK,ach,device_2097,0,0.39,2024-06-16 00:46:00
tx_2974,user_112,153.66,merchant_81,FR,card,device_2284,1,0.57,2024-03-17 04:41:00
tx_2975,user_65,112.64,merchant_5,NG,wallet,device_1306,0,0.61,2024-10-28 23:27:00
tx_2976,user_514,134.25,merchant_63,AU,ach,device_2704,0,0.26,2024-07-26 22:17:00
tx_2977,user_510,76.27,merchant_84,AU,ach,device_1884,1,0.36,2024-03-29 23:49:00
tx_2978,user_365,29.02,merchant_77,BR,wallet,device_1933,0,0.18,2024-10-19 13:24:00
tx_2979,user_48,119.33,merchant_59,NG,wallet,device_1311,0,0.31,2024-10-07 03:54:00
tx_2980,user_239,45.32,merchant_86,FR,ach,device_1871,0,0.54,2024-10-08 06:52:00
tx_2981,user_279,139.14,merchant_52,BR,card,device_2952,0,0.32,2024-01-03 23:05:00
tx_2982,user_429,68.12,merchant_33,BR,ach,device_2640,0,0.43,2024-11-16 02:26:00
tx_2983,user_142,76.92,merchant_9,IN,card,device_1712,0,0.18,2024-11-10 15:23:00
tx_2984,user_285,52.65,merchant_88,NG,card,device_1204,0,0.19,2024-09-19 07:47:00
tx_2985,user_6,540.73,merchant_86,IN,wallet,device_470,0,0.46,2024-09-03 03:21:00
tx_2986,user_129,220.74,merchant_83,US,wallet,device_2211,0,0.12,2024-08-04 13:58:00
tx_2987,user_817,166.61,merchant_44,AU,wallet,device_294,0,0.34,2024-07-16 01:53:00
tx_2988,user_669,34.82,merchant_84,IN,ach,device_769,1,0.27,2024-08-05 13:10:00
tx_2989,user_501,52.22,merchant_68,BR,ach,device_1710,0,0.58,2024-11-01 11:35:00
tx_2990,user_424,89.43,merchant_29,NG,ach,device_2670,0,0.25,2024-10-04 19:04:00
tx_2991,user_959,360.8,merchant_37,NG,card,device_158,0,0.26,2024-01-28 00:54:00
tx_2992,user_472,198.8,merchant_25,FR,ach,device_938,0,0.25,2024-09-25 11:51:00
tx_2993,user_333,82.22,merchant_20,US,ach,device_2771,0,0.23,2024-08-02 15:05:00
tx_2994,user_761,189.07,merchant_63,DE,wallet,device_2207,0,0.15,2024-09-10 11:06:00
tx_2995,user_875,164.0,merchant_36,IN,ach,device_1524,1,0.57,2024-06-29 19:03:00
tx_2996,user_855,55.83,merchant_50,US,card,device_504,0,0.27,2024-12-21 23:00:00
tx_2997,user_312,19.19,merchant_80,FR,wallet,device_362,0,0.13,2024-09-26 07:32:00
tx_2998,user_965,30.57,merchant_48,US,wallet,device_1410,0,0.12,2024-06-22 05:15:00
tx_2999,user_114,9.31,merchant_84,BR,ach,device_1393,0,0.21,2024-02-06 14:34:00
tx_3000,user_540,127.53,merchant_97,AU,ach,device_2689,0,0.26,2024-11-21 07:28:00
tx_3001,user_296,83.41,merchant_85,UK,ach,device_2579,0,0.39,2024-06-02 00:14:00
tx_3002,user_113,5.65,merchant_12,AU,card,device_2755,1,0.47,2024-04-28 22:16:00
tx_3003,user_155,162.91,merchant_68,BR,wallet,device_1253,0,0.27,2024-08-03 02:34:00
tx_3004,user_783,126.25,merchant_35,NG,wallet,device_2577,0,0.26,2024-09-01 00:09:00
tx_3005,user_598,126.91,merchant_72,CA,card,device_2745,0,0.47,2024-05-19 10:12:00
tx_3006,user_723,126.5,merchant_20,UK,wallet,device_2891,0,0.62,2024-01-18 23:31:00
tx_3007,user_617,4.25,merchant_20,IN,wallet,device_1183,0,0.55,2024-06-24 00:25:00
tx_3008,user_475,16.11,merchant_80,BR,ach,device_1854,0,0.41,2024-05-27 01:30:00
tx_3009,user_959,49.67,merchant_34,NG,wallet,device_2301,0,0.18,2024-05-04 09:39:00
tx_3010,user_692,18.45,merchant_64,NG,wallet,device_2247,0,0.1,2024-04-19 21:15:00
tx_3011,user_417,238.8,merchant_77,FR,ach,device_1108,0,0.51,2024-12-03 15:03:00
tx_3012,user_458,60.06,merchant_87,AU,wallet,device_21,0,0.19,2024-06-22 15:48:00
tx_3013,user_331,23.83,merchant_90,DE,wallet,device_243,0,0.25,2024-02-28 02:04:00
tx_3014,user_179,32.55,merchant_35,NG,ach,device_2727,0,0.44,2024-10-20 23:16:00
tx_3015,user_246,95.22,merchant_72,NG,ach,device_2081,0,0.25,2024-03-18 05:25:00
tx_3016,user_102,58.88,merchant_98,BR,wallet,device_2147,0,0.2,2024-08-15 07:49:00
tx_3017,user_107,223.92,merchant_75,FR,card,device_562,0,0.18,2024-02-01 12:13:00
tx_3018,user_646,25.81,merchant_53,US,wallet,device_643,0,0.1,2024-03-23 15:20:00
tx_3019,user_182,11.5,merchant_27,CA,ach,device_376,0,0.55,2024-07-06 06:40:00
tx_3020,user_820,207.55,merchant_89,BR,ach,device_2941,0,0.42,2024-08-02 04:38:00
tx_3021,user_310,5.54,merchant_28,BR,wallet,device_2144,1,0.4,2024-09-23 06:08:00
tx_3022,user_711,34.16,merchant_63,AU,card,device_1215,0,0.13,2024-10-10 18:47:00
tx_3023,user_516,31.44,merchant_64,AU,wallet,device_759,0,0.15,2024-12-28 14:42:00
tx_3024,user_555,71.83,merchant_15,US,wallet,device_664,0,0.17,2024-04-01 16:00:00
tx_3025,user_496,28.94,merchant_12,FR,wallet,device_1115,0,0.12,2024-06-18 09:41:00
tx_3026,user_591,135.4,merchant_67,IN,card,device_2240,0,0.18,2024-09-01 16:08:00
tx_3027,user_383,26.66,merchant_15,DE,wallet,device_1041,0,0.16,2024-05-16 20:41:00
tx_3028,user_150,66.22,merchant_94,NG,card,device_2682,0,0.3,2024-01-16 02:01:00
tx_3029,user_226,83.35,merchant_36,CA,ach,device_2823,0,0.27,2024-12-02 07:12:00
tx_3030,user_846,138.48,merchant_59,FR,ach,device_487,0,0.21,2024-09-11 13:38:00
tx_3031,user_833,373.3,merchant_15,DE,ach,device_2930,0,0.3,2024-02-20 05:13:00
tx_3032,user_640,58.56,merchant_32,IN,card,device_517,0,0.12,2024-12-16 05:08:00
tx_3033,user_583,177.3,merchant_60,NG,card,device_2186,0,0.5,2024-04-24 11:08:00
tx_3034,user_949,43.68,merchant_99,US,wallet,device_142,0,0.31,2024-11-24 23:14:00
tx_3035,user_619,240.6,merchant_33,US,wallet,device_1825,0,0.19,2024-11-03 19:01:00
tx_3036,user_925,39.27,merchant_65,AU,wallet,device_1904,0,0.13,2024-08-02 16:49:00
tx_3037,user_2,169.18,merchant_63,NG,card,device_658,0,0.3,2024-03-10 04:54:00
tx_3038,user_846,63.7,merchant_75,FR,wallet,device_1766,0,0.33,2024-11-06 00:27:00
tx_3039,user_916,194.95,merchant_71,AU,card,device_818,0,0.19,2024-04-25 11:28:00
tx_3040,user_930,50.66,merchant_89,IN,card,device_717,0,0.12,2024-04-04 11:43:00
tx_3041,user_163,40.48,merchant_98,FR,card,device_2266,0,0.27,2024-02-12 02:10:00
tx_3042,user_369,64.75,merchant_60,IN,card,device_2766,0,0.34,2024-12-20 04:02:00
tx_3043,user_696,103.25,merchant_90,CA,wallet,device_2760,0,0.18,2024-05-19 16:22:00
tx_3044,user_803,217.22,merchant_91,IN,ach,device_412,0,0.27,2024-07-21 07:03:00
tx_3045,user_124,40.45,merchant_31,DE,wallet,device_2106,0,0.15,2024-05-14 08:50:00
tx_3046,user_319,0.7,merchant_73,FR,wallet,device_845,0,0.12,2024-02-24 11:43:00
tx_3047,user_110,30.14,merchant_27,FR,card,device_1577,0,0.12,2024-07-15 08:18:00
tx_3048,user_210,240.02,merchant_72,US,wallet,device_1816,0,0.1,2024-03-07 16:36:00
tx_3049,user_483,16.5,merchant_42,CA,wallet,device_1174,0,0.19,2024-07-09 05:39:00
tx_3050,user_33,106.1,merchant_59,BR,ach,device_171,0,0.27,2024-04-16 13:08:00
tx_3051,user_30,419.12,merchant_46,BR,ach,device_1327,0,0.29,2024-10-13 22:13:00
tx_3052,user_723,107.66,merchant_77,NG,card,device_1565,0,0.13,2024-07-04 13:06:00
tx_3053,user_910,34.46,merchant_51,US,wallet,device_1404,0,0.16,2024-04-14 09:49:00
tx_3054,user_563,255.05,merchant_21,AU,ach,device_2835,0,0.21,2024-12-22 19:04:00
tx_3055,user_169,81.67,merchant_87,BR,wallet,device_2621,0,0.18,2024-05-11 08:14:00
tx_3056,user_683,26.41,merchant_64,AU,ach,device_1855,0,0.35,2024-03-25 01:43:00
tx_3057,user_5,421.36,merchant_54,FR,ach,device_2683,0,0.43,2024-04-12 02:18:00
tx_3058,user_314,234.1,merchant_40,NG,ach,device_2606,0,0.24,2024-08-23 16:26:00
tx_3059,user_976,64.84,merchant_5,UK,ach,device_2388,0,0.24,2024-10-01 09:04:00
tx_3060,user_111,74.82,merchant_92,CA,wallet,device_240,0,0.58,2024-06-14 02:00:00
tx_3061,user_414,3.85,merchant_55,IN,ach,device_1213,0,0.56,2024-05-29 09:36:00
tx_3062,user_772,16.03,merchant_93,DE,ach,device_876,0,0.27,2024-03-19 20:29:00
tx_3063,user_406,139.5,merchant_20,US,wallet,device_515,0,0.15,2024-01-23 12:55:00
tx_3064,user_406,275.42,merchant_95,US,wallet,device_1462,0,0.18,2024-09-26 19:04:00
tx_3065,user_423,36.2,merchant_57,DE,card,device_849,0,0.5,2024-05-17 21:50:00
tx_3066,user_234,22.65,merchant_51,IN,card,device_1980,0,0.14,2024-06-05 08:30:00
tx_3067,user_314,383.94,merchant_74,NG,wallet,device_2952,0,0.31,2024-06-17 04:43:00
tx_3068,user_564,106.65,merchant_36,UK,ach,device_2181,0,0.25,2024-10-28 18:14:00
tx_3069,user_741,94.76,merchant_48,DE,card,device_1878,0,0.32,2024-12-07 23:57:00
tx_3070,user_57,141.59,merchant_81,DE,card,device_728,0,0.42,2024-08-11 08:58:00
tx_3071,user_803,17.6,merchant_82,IN,card,device_2087,0,0.14,2024-05-18 12:57:00
tx_3072,user_408,175.97,merchant_53,UK,card,device_2434,0,0.59,2024-06-22 23:55:00
tx_3073,user_461,127.59,merchant_1,IN,card,device_1193,0,0.12,2024-12-05 12:25:00
tx_3074,user_983,357.9,merchant_74,NG,wallet,device_2384,0,0.16,2024-12-02 20:18:00
tx_3075,user_395,41.21,merchant_12,UK,card,device_1839,1,0.32,2024-03-12 00:44:00
tx_3076,user_412,30.27,merchant_27,FR,ach,device_2765,0,0.55,2024-12-18 22:39:00
tx_3077,user_492,18.35,merchant_64,US,wallet,device_2409,0,0.13,2024-12-16 11:00:00
tx_3078,user_438,121.88,merchant_85,FR,ach,device_2432,0,0.25,2024-04-01 05:39:00
tx_3079,user_97,18.84,merchant_89,CA,ach,device_1881,0,0.21,2024-02-08 20:58:00
tx_3080,user_745,9.89,merchant_46,FR,ach,device_2637,0,0.43,2024-05-14 00:43:00
tx_3081,user_981,28.69,merchant_61,DE,wallet,device_80,0,0.34,2024-09-20 23:30:00
tx_3082,user_471,7.58,merchant_44,AU,wallet,device_2033,0,0.18,2024-11-30 21:40:00
tx_3083,user_433,187.59,merchant_28,US,wallet,device_20,0,0.31,2024-05-01 00:32:00
tx_3084,user_903,503.62,merchant_63,AU,wallet,device_753,0,0.32,2024-11-01 14:11:00
tx_3085,user_358,61.68,merchant_23,BR,card,device_792,0,0.55,2024-01-21 02:01:00
tx_3086,user_26,12.7,merchant_21,FR,card,device_186,0,0.31,2024-10-18 03:51:00
tx_3087,user_229,80.62,merchant_16,CA,ach,device_854,0,0.2,2024-08-27 10:37:00
tx_3088,user_676,258.53,merchant_10,US,ach,device_2758,0,0.39,2024-06-11 01:46:00
tx_3089,user_184,151.33,merchant_100,AU,ach,device_281,0,0.28,2024-02-05 22:28:00
tx_3090,user_189,195.16,merchant_78,IN,ach,device_123,0,0.24,2024-02-14 18:09:00
tx_3091,user_518,27.47,merchant_47,US,card,device_1483,0,0.13,2024-06-27 13:13:00
tx_3092,user_145,158.76,merchant_43,CA,ach,device_1762,0,0.24,2024-08-30 17:48:00
tx_3093,user_912,26.37,merchant_83,BR,card,device_886,0,0.34,2024-05-23 04:44:00
tx_3094,user_235,80.64,merchant_8,DE,wallet,device_2708,0,0.46,2024-10-19 21:24:00
tx_3095,user_402,49.7,merchant_56,US,wallet,device_735,0,0.19,2024-11-11 21:00:00
tx_3096,user_406,54.21,merchant_80,US,wallet,device_2408,0,0.13,2024-07-02 11:06:00
tx_3097,user_769,61.18,merchant_96,CA,ach,device_2025,0,0.25,2024-10-22 15:42:00
tx_3098,user_326,71.98,merchant_61,IN,ach,device_97,0,0.52,2024-12-19 12:34:00
tx_3099,user_209,6.7,merchant_30,NG,ach,device_597,0,0.28,2024-10-24 17:38:00
tx_3100,user_813,98.52,merchant_51,US,ach,device_1359,0,0.27,2024-11-20 21:55:00
tx_3101,user_755,63.58,merchant_93,NG,wallet,device_2721,0,0.14,2024-07-12 21:26:00
tx_3102,user_638,102.18,merchant_84,UK,ach,device_2656,0,0.7,2024-08-09 23:58:00
tx_3103,user_288,207.71,merchant_38,NG,card,device_2134,0,0.42,2024-01-25 22:22:00
tx_3104,user_86,99.53,merchant_62,AU,ach,device_1676,0,0.23,2024-04-07 22:56:00
tx_3105,user_428,219.5,merchant_34,NG,ach,device_2618,0,0.37,2024-01-02 23:02:00
tx_3106,user_366,126.38,merchant_11,DE,wallet,device_285,0,0.33,2024-03-12 02:28:00
tx_3107,user_633,26.68,merchant_52,UK,ach,device_1968,0,0.25,2024-03-07 10:06:00
tx_3108,user_940,36.45,merchant_60,DE,wallet,device_2628,0,0.13,2024-07-24 20:17:00
tx_3109,user_511,22.96,merchant_51,FR,card,device_93,0,0.18,2024-01-28 15:47:00
tx_3110,user_756,2.89,merchant_82,CA,ach,device_2341,0,0.26,2024-12-21 09:15:00
tx_3111,user_968,40.23,merchant_29,CA,card,device_2850,0,0.11,2024-08-28 06:15:00
tx_3112,user_441,236.82,merchant_97,BR,wallet,device_2863,0,0.18,2024-05-27 08:18:00
tx_3113,user_401,37.84,merchant_98,US,ach,device_2385,0,0.25,2024-05-14 12:56:00
tx_3114,user_404,113.61,merchant_36,BR,wallet,device_2246,0,0.17,2024-10-10 11:42:00
tx_3115,user_174,30.16,merchant_23,CA,wallet,device_2191,0,0.1,2024-09-15 16:51:00
tx_3116,user_824,122.69,merchant_54,IN,card,device_2955,0,0.48,2024-04-27 14:19:00
tx_3117,user_947,30.35,merchant_10,CA,card,device_1570,0,0.15,2024-08-14 14:21:00
tx_3118,user_626,196.98,merchant_75,DE,card,device_2547,0,0.15,2024-04-09 21:45:00
tx_3119,user_290,86.9,merchant_70,UK,ach,device_2109,0,0.43,2024-01-16 04:47:00
tx_3120,user_479,178.03,merchant_79,AU,ach,device_1460,0,0.38,2024-07-02 23:58:00
tx_3121,user_160,24.08,merchant_56,UK,ach,device_1752,0,0.25,2024-02-08 16:26:00
tx_3122,user_468,31.02,merchant_25,AU,wallet,device_2507,0,0.5,2024-11-24 05:03:00
tx_3123,user_604,154.8,merchant_45,US,ach,device_650,0,0.3,2024-10-29 07:38:00
tx_3124,user_567,120.07,merchant_87,BR,wallet,device_1448,0,0.28,2024-09-12 01:58:00
tx_3125,user_394,51.57,merchant_31,FR,ach,device_2484,0,0.29,2024-11-08 22:07:00
tx_3126,user_736,88.65,merchant_55,BR,ach,device_41,0,0.55,2024-08-19 12:36:00
tx_3127,user_197,8.77,merchant_21,CA,card,device_1288,0,0.17,2024-07-18 14:27:00
tx_3128,user_864,110.59,merchant_91,US,ach,device_319,0,0.29,2024-08-25 18:44:00
tx_3129,user_736,4.29,merchant_82,DE,card,device_1638,0,0.15,2024-07-23 10:00:00
tx_3130,user_173,37.13,merchant_69,FR,wallet,device_2391,0,0.15,2024-05-31 12:39:00
tx_3131,user_854,56.62,merchant_85,NG,ach,device_2617,0,0.3,2024-04-02 07:31:00
tx_3132,user_679,255.4,merchant_76,BR,card,device_1608,0,0.45,2024-11-05 17:27:00
tx_3133,user_494,177.3,merchant_52,US,ach,device_231,0,0.54,2024-06-14 06:56:00
tx_3134,user_627,52.68,merchant_61,UK,ach,device_2894,0,0.39,2024-07-05 01:44:00
tx_3135,user_126,176.57,merchant_29,FR,wallet,device_1712,0,0.11,2024-05-31 18:34:00
tx_3136,user_946,55.84,merchant_90,BR,wallet,device_281,0,0.11,2024-01-17 18:11:00
tx_3137,user_206,15.51,merchant_72,IN,wallet,device_873,0,0.15,2024-03-02 14:05:00
tx_3138,user_745,38.07,merchant_89,FR,ach,device_1742,0,0.27,2024-12-18 15:39:00
tx_3139,user_753,382.9,merchant_31,CA,card,device_1472,0,0.34,2024-01-02 03:16:00
tx_3140,user_56,4.66,merchant_66,DE,ach,device_703,0,0.28,2024-12-16 05:01:00
tx_3141,user_58,171.83,merchant_24,UK,wallet,device_1349,0,0.11,2024-07-14 18:21:00
tx_3142,user_264,29.92,merchant_28,US,wallet,device_1799,1,0.62,2024-02-27 01:57:00
tx_3143,user_540,26.88,merchant_99,AU,card,device_1021,0,0.19,2024-03-26 10:28:00
tx_3144,user_23,374.71,merchant_63,AU,ach,device_1545,0,0.38,2024-07-30 02:39:00
tx_3145,user_998,5.5,merchant_39,AU,card,device_1091,0,0.17,2024-08-09 20:27:00
tx_3146,user_5,64.99,merchant_80,FR,ach,device_2573,0,0.22,2024-04-29 09:33:00
tx_3147,user_915,21.17,merchant_79,FR,card,device_1184,0,0.16,2024-06-25 22:14:00
tx_3148,user_412,311.5,merchant_47,IN,ach,device_2012,0,0.2,2024-11-01 19:31:00
tx_3149,user_701,27.75,merchant_62,CA,ach,device_695,0,0.54,2024-07-11 18:21:00
tx_3150,user_240,67.6,merchant_79,UK,wallet,device_1538,0,0.19,2024-03-24 13:33:00
tx_3151,user_179,86.74,merchant_23,NG,wallet,device_2617,0,0.11,2024-03-07 19:29:00
tx_3152,user_525,18.2,merchant_10,BR,ach,device_2751,0,0.43,2024-12-08 00:18:00
tx_3153,user_1,53.97,merchant_8,US,wallet,device_421,0,0.44,2024-07-14 11:31:00
tx_3154,user_830,13.53,merchant_47,FR,card,device_1007,0,0.16,2024-03-07 19:20:00
tx_3155,user_669,122.01,merchant_86,IN,card,device_1031,0,0.19,2024-10-09 16:43:00
tx_3156,user_562,66.96,merchant_3,BR,ach,device_328,0,0.29,2024-11-16 09:21:00
tx_3157,user_120,66.86,merchant_35,FR,ach,device_1180,0,0.71,2024-12-10 04:21:00
tx_3158,user_693,11.3,merchant_58,CA,card,device_2128,0,0.18,2024-10-30 12:29:00
tx_3159,user_176,7.51,merchant_57,DE,card,device_450,0,0.18,2024-11-28 08:44:00
tx_3160,user_372,10.58,merchant_77,AU,wallet,device_1033,0,0.16,2024-04-27 14:56:00
tx_3161,user_989,218.71,merchant_14,IN,wallet,device_1930,0,0.2,2024-07-23 19:16:00
tx_3162,user_425,0.21,merchant_20,AU,card,device_1405,0,0.29,2024-05-17 04:00:00
tx_3163,user_112,45.61,merchant_79,NG,card,device_1411,0,0.16,2024-12-11 05:20:00
tx_3164,user_618,45.42,merchant_13,AU,wallet,device_163,0,0.34,2024-09-28 04:55:00
tx_3165,user_785,62.51,merchant_37,CA,wallet,device_273,0,0.65,2024-03-18 01:02:00
tx_3166,user_159,19.65,merchant_20,US,card,device_2757,0,0.15,2024-06-15 14:10:00
tx_3167,user_841,150.0,merchant_79,UK,card,device_1266,0,0.18,2024-05-27 17:31:00
tx_3168,user_177,29.33,merchant_73,CA,wallet,device_1138,0,0.34,2024-06-07 03:54:00
tx_3169,user_87,21.59,merchant_12,FR,card,device_323,0,0.11,2024-03-17 16:32:00
tx_3170,user_519,202.74,merchant_14,DE,wallet,device_2819,0,0.19,2024-07-03 17:28:00
tx_3171,user_226,78.02,merchant_23,CA,wallet,device_1292,0,0.16,2024-10-31 08:03:00
tx_3172,user_833,5.26,merchant_49,IN,card,device_1730,0,0.47,2024-12-16 12:23:00
tx_3173,user_96,104.33,merchant_11,IN,wallet,device_59,0,0.15,2024-11-06 13:48:00
tx_3174,user_442,18.85,merchant_21,US,ach,device_2923,0,0.23,2024-02-10 15:42:00
tx_3175,user_407,21.77,merchant_90,US,ach,device_1671,0,0.3,2024-05-06 15:28:00
tx_3176,user_742,31.37,merchant_41,BR,wallet,device_8,0,0.16,2024-08-29 21:39:00
tx_3177,user_860,16.72,merchant_78,AU,ach,device_102,0,0.43,2024-12-25 02:46:00
tx_3178,user_568,27.09,merchant_66,FR,ach,device_82,0,0.23,2024-11-09 17:15:00
tx_3179,user_832,174.68,merchant_70,IN,ach,device_512,0,0.27,2024-09-06 18:54:00
tx_3180,user_87,54.17,merchant_68,FR,wallet,device_265,0,0.16,2024-02-18 08:16:00
tx_3181,user_979,59.46,merchant_61,US,wallet,device_1130,0,0.31,2024-08-29 23:16:00
tx_3182,user_835,151.84,merchant_33,FR,ach,device_1517,0,0.43,2024-11-28 04:33:00
tx_3183,user_231,182.42,merchant_62,DE,wallet,device_1801,0,0.26,2024-11-02 01:47:00
tx_3184,user_115,16.58,merchant_9,FR,ach,device_2859,0,0.21,2024-05-25 11:57:00
tx_3185,user_807,63.85,merchant_15,BR,ach,device_1213,0,0.29,2024-12-03 10:04:00
tx_3186,user_273,33.85,merchant_22,US,card,device_2560,0,0.15,2024-03-03 19:03:00
tx_3187,user_123,42.22,merchant_58,BR,ach,device_709,0,0.27,2024-10-29 07:04:00
tx_3188,user_51,191.72,merchant_30,NG,ach,device_2810,0,0.45,2024-01-10 02:17:00
tx_3189,user_377,125.91,merchant_11,BR,wallet,device_589,0,0.29,2024-01-12 03:19:00
tx_3190,user_819,64.62,merchant_36,AU,wallet,device_2415,0,0.5,2024-03-05 07:10:00
tx_3191,user_53,304.68,merchant_46,DE,card,device_1225,0,0.33,2024-03-04 03:30:00
tx_3192,user_683,168.43,merchant_67,US,wallet,device_878,1,0.6,2024-12-24 03:14:00
tx_3193,user_480,46.25,merchant_3,US,ach,device_2250,0,0.2,2024-01-06 11:34:00
tx_3194,user_66,70.33,merchant_18,BR,card,device_91,0,0.3,2024-01-27 00:20:00
tx_3195,user_207,242.42,merchant_25,FR,wallet,device_2546,0,0.12,2024-02-13 10:34:00
tx_3196,user_919,55.16,merchant_73,FR,card,device_2643,0,0.29,2024-09-25 00:33:00
tx_3197,user_662,74.24,merchant_25,NG,ach,device_2346,0,0.26,2024-02-02 19:26:00
tx_3198,user_818,163.95,merchant_7,BR,wallet,device_2085,0,0.11,2024-09-19 08:10:00
tx_3199,user_675,57.17,merchant_66,UK,card,device_2280,0,0.43,2024-05-19 21:32:00
tx_3200,user_17,66.8,merchant_9,NG,wallet,device_2240,0,0.44,2024-01-11 22:19:00
tx_3201,user_582,118.64,merchant_21,IN,wallet,device_1956,0,0.18,2024-02-02 08:53:00
tx_3202,user_262,5.07,merchant_50,IN,card,device_858,0,0.18,2024-04-14 20:29:00
tx_3203,user_171,276.64,merchant_14,FR,ach,device_550,0,0.26,2024-10-20 19:09:00
tx_3204,user_382,28.3,merchant_16,FR,wallet,device_2788,0,0.25,2024-08-07 23:04:00
tx_3205,user_460,14.82,merchant_54,NG,ach,device_2894,0,0.26,2024-12-10 13:10:00
tx_3206,user_362,75.21,merchant_44,BR,wallet,device_739,0,0.16,2024-07-15 05:11:00
tx_3207,user_651,3.57,merchant_22,DE,wallet,device_1837,0,0.25,2024-03-23 02:27:00
tx_3208,user_749,134.37,merchant_5,FR,ach,device_1572,0,0.53,2024-11-09 13:39:00
tx_3209,user_222,56.52,merchant_28,UK,ach,device_421,0,0.55,2024-06-06 07:09:00
tx_3210,user_483,124.84,merchant_55,AU,card,device_2064,0,0.58,2024-07-01 02:23:00
tx_3211,user_432,81.21,merchant_78,US,wallet,device_1549,0,0.43,2024-03-16 09:32:00
tx_3212,user_893,104.11,merchant_73,AU,wallet,device_1909,0,0.15,2024-04-10 20:58:00
tx_3213,user_351,78.57,merchant_32,BR,wallet,device_2722,0,0.17,2024-04-25 06:04:00
tx_3214,user_370,76.4,merchant_53,BR,ach,device_188,0,0.42,2024-03-31 23:42:00
tx_3215,user_510,56.61,merchant_81,AU,wallet,device_1552,0,0.29,2024-07-04 23:30:00
tx_3216,user_997,87.36,merchant_15,CA,card,device_1889,0,0.41,2024-09-18 13:45:00
